cid,complexity,inchi,isosmiles,canonicalsmiles,inchikey,iupacname,Melting Point 1
153909,639,"InChI=1S/C15H17N5O6S/c1-9-16-13(18-14(17-9)26-4)20(2)15(22)19-27(23,24)11-8-6-5-7-10(11)12(21)25-3/h5-8H,1-4H3,(H,19,22)",CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,VLCQZHSMCYCDJL-UHFFFAOYSA-N,"methyl 2-[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)-methylcarbamoyl]sulfamoyl]benzoate",141 °C
5088211,639,"InChI=1S/C22H32O7/c1-13-17(29-14(2)24)10-20(3)18(5-6-19(26)21(20,4)27)22(13,12-23)9-16(25)15-7-8-28-11-15/h7-8,11-13,16-19,25-27H,5-6,9-10H2,1-4H3",CC1C(CC2(C(C1(CC(C3=COC=C3)O)C=O)CCC(C2(C)O)O)C)OC(=O)C,CC1C(CC2(C(C1(CC(C3=COC=C3)O)C=O)CCC(C2(C)O)O)C)OC(=O)C,ZOWKQQIGQBVKSV-UHFFFAOYSA-N,"[4-formyl-4-[2-(furan-3-yl)-2-hydroxyethyl]-7,8-dihydroxy-3,8,8a-trimethyl-2,3,4a,5,6,7-hexahydro-1H-naphthalen-2-yl] acetate",203.5 °C
5281010,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13-",CC\1CCC(C/C1=C/C=C/2\CCCC3(C2CCC3C(C)/C=C/C(C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-AAGLSAJLSA-N,"(3Z)-3-[(2E)-2-[1-[(E)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
5311071,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13+/t20-,21-,22+,25-,26+,27-,28+/m0/s1",C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-OPCMSESCSA-N,"(1S,3E,4S)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
5353584,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13+",CC\1CCC(C/C1=C\C=C\2/CCCC3(C2CCC3C(C)/C=C/C(C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-ZJGOHBTISA-N,"(3E)-3-[(2E)-2-[1-[(E)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
5702045,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13+/t20-,21-,22+,25-,26?,27-,28+/m0/s1",C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3([C@H]2CCC3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-BHPHZGNISA-N,"(1S,3E,4S)-3-[(2E)-2-[(3aS,7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
12310749,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13-/t20-,21-,22+,25-,26+,27-,28+/m0/s1",C[C@H]\1CC[C@@H](C/C1=C/C=C/2\CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-AQSBEPBVSA-N,"(1S,3Z,4S)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
21678311,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13+/t20?,21-,22+,25-,26+,27-,28+/m0/s1",C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/C(C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-KWOSLRGBSA-N,"(1S,3E,4S)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
46173763,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13+/t20-,21-,22+,25-,26?,27?,28+/m0/s1",C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3(C2CCC3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-PBDFLTHWSA-N,"(1S,3E,4S)-3-[(2E)-2-[(7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
85362420,639,"InChI=1S/C17H22O7/c1-8-5-6-17(14(12(8)19)23-10(3)18)11-9(2)7-22-15(20)13(11)24-16(17,4)21/h5,9,11,13-14,21H,6-7H2,1-4H3",CC1COC(=O)C2C1C3(CC=C(C(=O)C3OC(=O)C)C)C(O2)(C)O,CC1COC(=O)C2C1C3(CC=C(C(=O)C3OC(=O)C)C)C(O2)(C)O,RFOIMKJJHPMORA-UHFFFAOYSA-N,"(2-hydroxy-2,3',4-trimethyl-2',7-dioxospiro[3a,4,5,7a-tetrahydrofuro[2,3-c]pyran-3,6'-cyclohex-3-ene]-1'-yl) acetate",190 °C
98298821,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13+/t20-,21-,22+,25-,26+,27+,28-/m0/s1",C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@@]3([C@@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-CEQNRCNESA-N,"(1S,3E,4S)-3-[(2E)-2-[(1R,3aR,7aS)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
134715456,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13-/t20?,21-,22+,25-,26+,27-,28+/m0/s1",C[C@H]\1CC[C@@H](C/C1=C/C=C/2\CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/C(C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-PHWRSAMZSA-N,"(1S,3Z,4S)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
146159466,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/t20?,21?,22?,25?,26?,27?,28-/m1/s1",CC1CCC(CC1=CC=C2CCC[C@]3(C2CCC3C(C)C=CC(C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-MBDMRWRFSA-N,"3-[2-[(7aR)-1-(5,6-dimethylhept-3-en-2-yl)-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
154701841,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13?/t20-,21-,22+,25-,26+,27-,28+/m0/s1",C[C@H]1CC[C@@H](CC1=C/C=C/2\CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-MZEYWERNSA-N,"(1S,4S)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
163198899,639,"InChI=1S/C28H46O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-22,25-27,29H,7-8,11,14-18H2,1-6H3/b10-9+,23-12+,24-13-/t20-,21?,22+,25-,26?,27?,28+/m0/s1",CC\1CC[C@@H](C/C1=C/C=C/2\CCC[C@]3(C2CCC3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,ILYCWAKSDCYMBB-WIDCJNSOSA-N,"(1S,3Z)-3-[(2E)-2-[(7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylcyclohexan-1-ol",131 °C
2180,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2",C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-UHFFFAOYSA-N,"2-phenyl-2-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
5753,638,"InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1",C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,OMFXVFTZEKFJBZ-HJTSIMOOSA-N,"(8S,9S,10R,11S,13S,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",179 °C
9331,638,"InChI=1S/C27H34N4O/c28-22-26(23-10-4-1-5-11-23,24-12-6-2-7-13-24)14-19-30-20-15-27(16-21-30,25(29)32)31-17-8-3-9-18-31/h1-2,4-7,10-13H,3,8-9,14-21H2,(H2,29,32)",C1CCN(CC1)C2(CCN(CC2)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)N,C1CCN(CC1)C2(CCN(CC2)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)N,IHEHEFLXQFOQJO-UHFFFAOYSA-N,"1-(3-cyano-3,3-diphenylpropyl)-4-piperidin-1-ylpiperidine-4-carboxamide",149.5 °C
34751,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10?,11-,12-,13-,14-,15+,16+,17-,18-,19-,20-/m1/s1",C1=CC=C(C=C1)C(C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-SWRVSKMJSA-N,"2-phenyl-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
441462,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10-,11-,12-,13-,14-,15+,16+,17-,18-,19-,20-/m1/s1",C1=CC=C(C=C1)[C@@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-UUGBRMIUSA-N,"(2S)-2-phenyl-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
656495,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10-,11?,12?,13?,14?,15?,16?,17?,18?,19?,20?/m0/s1",C1=CC=C(C=C1)[C@H](C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-VEXRWARGSA-N,"(2R)-2-phenyl-2-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
656516,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10-,11+,12+,13+,14+,15-,16-,17+,18+,19+,20+/m0/s1",C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-JHSLDZJXSA-N,"(2R)-2-phenyl-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
5481948,638,"InChI=1S/C20H16O6/c1-20(2)4-3-10-5-11(6-15(23)19(10)26-20)13-9-25-16-8-12(21)7-14(22)17(16)18(13)24/h3-9,21-23H,1-2H3",CC1(C=CC2=C(O1)C(=CC(=C2)C3=COC4=CC(=CC(=C4C3=O)O)O)O)C,CC1(C=CC2=C(O1)C(=CC(=C2)C3=COC4=CC(=CC(=C4C3=O)O)O)O)C,LWZACZCRAUQSLH-UHFFFAOYSA-N,"5,7-dihydroxy-3-(8-hydroxy-2,2-dimethylchromen-6-yl)chromen-4-one",131 - 134 °C
6433499,638,"InChI=1S/C14H14N2O6S2.2Na/c15-11-5-4-10(13(8-11)23(17,18)19)3-1-9-2-6-12(16)14(7-9)24(20,21)22;;/h1-8H,15-16H2,(H,17,18,19)(H,20,21,22);;/q;2*+1/p-2/b3-1+;;",C1=CC(=C(C=C1/C=C/C2=C(C=C(C=C2)N)S(=O)(=O)[O-])S(=O)(=O)[O-])N.[Na+].[Na+],C1=CC(=C(C=C1C=CC2=C(C=C(C=C2)N)S(=O)(=O)[O-])S(=O)(=O)[O-])N.[Na+].[Na+],YTBLSHUGVOUPFI-BFAXJPPBSA-L,disodium;2-amino-5-[(E)-2-(4-amino-2-sulfonatophenyl)ethenyl]benzenesulfonate,"greater than 572 °F (NTP, 1992)"
11710066,638,"InChI=1S/C20H16O6/c1-20(2)6-5-12-16(26-20)8-15(23)17-18(24)13(9-25-19(12)17)11-4-3-10(21)7-14(11)22/h3-9,21-23H,1-2H3",CC1(C=CC2=C(O1)C=C(C3=C2OC=C(C3=O)C4=C(C=C(C=C4)O)O)O)C,CC1(C=CC2=C(O1)C=C(C3=C2OC=C(C3=O)C4=C(C=C(C=C4)O)O)O)C,FNSFANUGPIQSTR-UHFFFAOYSA-N,"3-(2,4-dihydroxyphenyl)-5-hydroxy-8,8-dimethylpyrano[2,3-h]chromen-4-one",235 - 239 °C
12304405,638,"InChI=1S/C22H24O10/c1-29-11-4-2-10(3-5-11)15-8-14(25)18-13(24)6-12(7-16(18)31-15)30-22-21(28)20(27)19(26)17(9-23)32-22/h2-7,15,17,19-24,26-28H,8-9H2,1H3",COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O,COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O,KEEWIHDTSNESJZ-UHFFFAOYSA-N,"5-hydroxy-2-(4-methoxyphenyl)-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",214 °C
12306131,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10?,11-,12-,13-,14-,15-,16+,17-,18-,19-,20-/m1/s1",C1=CC=C(C=C1)C(C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-NJFFKCNHSA-N,"2-phenyl-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
13871818,638,"InChI=1S/C22H24O10/c1-29-15-6-12(30-22-21(28)20(27)19(26)17(9-23)32-22)7-16-18(15)13(25)8-14(31-16)10-2-4-11(24)5-3-10/h2-7,14,17,19-24,26-28H,8-9H2,1H3",COC1=CC(=CC2=C1C(=O)CC(O2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O,COC1=CC(=CC2=C1C(=O)CC(O2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O,YKLXLXHFKNDXOH-UHFFFAOYSA-N,"2-(4-hydroxyphenyl)-5-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",210 °C
14298910,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)29-20-18(16(27)14(25)12(8-23)31-20)32-19-17(28)15(26)13(24)11(7-22)30-19/h1-5,10-20,22-28H,7-8H2",C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O,YGHHWSRCTPQFFC-UHFFFAOYSA-N,"2-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-phenylacetonitrile",193 - 195 °C
24801909,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10-,11?,12?,13+,14+,15+,16+,17?,18?,19+,20+/m0/s1",C1=CC=C(C=C1)[C@H](C#N)O[C@H]2C([C@@H]([C@@H](C(O2)CO[C@H]3C([C@@H]([C@@H](C(O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-ZPVJLWCPSA-N,"(2R)-2-phenyl-2-[(2R,4R,5S)-3,4,5-trihydroxy-6-[[(2R,4R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
86308142,638,"InChI=1S/C23H27NO8/c1-24(2)9-8-13-10-18-22(32-12-31-18)20(29-4)15(13)11-16(25)14-6-7-17(28-3)21(30-5)19(14)23(26)27/h6-7,10H,8-9,11-12H2,1-5H3,(H,26,27)",C[NH+](C)CCC1=CC2=C(C(=C1CC(=O)C3=C(C(=C(C=C3)OC)OC)C(=O)[O-])OC)OCO2,C[NH+](C)CCC1=CC2=C(C(=C1CC(=O)C3=C(C(=C(C=C3)OC)OC)C(=O)[O-])OC)OCO2,DEXMFYZAHXMZNM-UHFFFAOYSA-N,"6-[2-[6-[2-(dimethylazaniumyl)ethyl]-4-methoxy-1,3-benzodioxol-5-yl]acetyl]-2,3-dimethoxybenzoate",145 °C
132779642,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10-,11?,12?,13+,14+,15+,16+,17+,18+,19+,20+/m0/s1",C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@@H]([C@@H](C(O2)CO[C@H]3[C@@H]([C@@H]([C@@H](C(O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-PIOKUUOMSA-N,"(2R)-2-phenyl-2-[(2R,3R,4R,5S)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
134694146,638,"InChI=1S/C20H27NO11/c21-6-10(9-4-2-1-3-5-9)30-20-18(28)16(26)14(24)12(32-20)8-29-19-17(27)15(25)13(23)11(7-22)31-19/h1-5,10-20,22-28H,7-8H2/t10-,11+,12?,13+,14+,15?,16-,17+,18?,19?,20?/m0/s1",C1=CC=C(C=C1)[C@H](C#N)OC2C([C@H]([C@@H](C(O2)COC3[C@@H](C([C@@H]([C@H](O3)CO)O)O)O)O)O)O,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,XUCIJNAGGSZNQT-MUXXRXLQSA-N,"(2R)-2-phenyl-2-[(4S,5S)-3,4,5-trihydroxy-6-[[(3R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyacetonitrile",223-226 °C
64715,637,"InChI=1S/C23H34O5/c1-4-14(2)23(26)28-20-7-5-6-16-9-8-15(3)19(22(16)20)11-10-18-12-17(24)13-21(25)27-18/h6,8-9,14-15,17-20,22,24H,4-5,7,10-13H2,1-3H3/t14-,15-,17+,18+,19-,20-,22-/m0/s1",CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O,CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O,AJLFOPYRIVGYMJ-INTXDZFKSA-N,"[(1S,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-7-methyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methylbutanoate",152°C
