cid,complexity,inchi,isosmiles,canonicalsmiles,inchikey,iupacname,Melting Point 1
42608054,441,"InChI=1S/C18H18O6/c1-21-11-4-5-12(14(8-11)22-2)15-9-13(20)18-16(23-3)6-10(19)7-17(18)24-15/h4-8,15,19H,9H2,1-3H3",COC1=CC(=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC)O)OC,COC1=CC(=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC)O)OC,JVUGHKAZGNYYCA-UHFFFAOYSA-N,"2-(2,4-dimethoxyphenyl)-7-hydroxy-5-methoxy-2,3-dihydrochromen-4-one",200 - 201 °C
4595,440,"InChI=1S/C18H19N3O/c1-12-19-9-10-21(12)11-13-7-8-16-17(18(13)22)14-5-3-4-6-15(14)20(16)2/h3-6,9-10,13H,7-8,11H2,1-2H3",CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,FELGMEQIXOGIFQ-UHFFFAOYSA-N,"9-methyl-3-[(2-methylimidazol-1-yl)methyl]-2,3-dihydro-1H-carbazol-4-one",231-232 °C
5029,440,"InChI=1S/C18H21N3O3S/c1-13-16(19-9-8-17(13)24-11-5-10-23-2)12-25(22)18-20-14-6-3-4-7-15(14)21-18/h3-4,6-9H,5,10-12H2,1-2H3,(H,20,21)",CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,YREYEVIYCVEVJK-UHFFFAOYSA-N,2-[[4-(3-methoxypropoxy)-3-methylpyridin-2-yl]methylsulfinyl]-1H-benzimidazole,99-100 °C (decomposes)
5577,440,"InChI=1S/C21H28N2O5/c1-23(2)10-11-28-17-8-6-15(7-9-17)14-22-21(24)16-12-18(25-3)20(27-5)19(13-16)26-4/h6-9,12-13H,10-11,14H2,1-5H3,(H,22,24)",CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,FEZBIKUBAYAZIU-UHFFFAOYSA-N,"N-[[4-[2-(dimethylamino)ethoxy]phenyl]methyl]-3,4,5-trimethoxybenzamide",188.7°C
9651,440,"InChI=1S/C17H21NO3/c1-18-8-7-17-6-5-12(19)9-14(17)21-16-13(20-2)4-3-11(10-18)15(16)17/h3-6,12,14,19H,7-10H2,1-2H3/t12-,14-,17-/m0/s1",CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,ASUTZQLVASHGKV-JDFRZJQESA-N,"(1S,12S,14R)-9-methoxy-4-methyl-11-oxa-4-azatetracyclo[8.6.1.01,12.06,17]heptadeca-6(17),7,9,15-tetraen-14-ol",126-127 °C
17531,440,"InChI=1S/C12H16N3O3PS2/c1-3-17-19(20,18-4-2)21-9-15-12(16)10-7-5-6-8-11(10)13-14-15/h5-8H,3-4,9H2,1-2H3",CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1,CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1,RQVGAIADHNPSME-UHFFFAOYSA-N,"3-(diethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one","127 °F (EPA, 1998)"
160596,440,"InChI=1S/C16H16O6/c1-16(19)7-10(17)14-12(22-16)5-8-4-9(20-2)6-11(21-3)13(8)15(14)18/h4-6,18-19H,7H2,1-3H3",CC1(CC(=O)C2=C(C3=C(C=C(C=C3C=C2O1)OC)OC)O)O,CC1(CC(=O)C2=C(C3=C(C=C(C=C3C=C2O1)OC)OC)O)O,ZYTKFYQKQVYVMW-UHFFFAOYSA-N,"2,5-dihydroxy-6,8-dimethoxy-2-methyl-3H-benzo[g]chromen-4-one",176 °C
5748586,440,"InChI=1S/C15H8O6/c16-6-1-2-7-11(3-6)20-14-8-4-9(17)10(18)5-12(8)21-15(19)13(7)14/h1-5,16-18H",C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=CC(=C(C=C43)O)O,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=CC(=C(C=C43)O)O,CJPXZAMCIOOMNF-UHFFFAOYSA-N,"2,3,9-trihydroxy-[1]benzofuro[3,2-c]chromen-6-one",350 °C
7097227,440,"InChI=1S/C15H16N2O5/c18-13(17-12(15(21)22)5-6-14(19)20)7-9-8-16-11-4-2-1-3-10(9)11/h1-4,8,12,16H,5-7H2,(H,17,18)(H,19,20)(H,21,22)/t12-/m0/s1",C1=CC=C2C(=C1)C(=CN2)CC(=O)N[C@@H](CCC(=O)O)C(=O)O,C1=CC=C2C(=C1)C(=CN2)CC(=O)NC(CCC(=O)O)C(=O)O,YRKLGWOHYXIKSF-LBPRGKRZSA-N,(2S)-2-[[2-(1H-indol-3-yl)acetyl]amino]pentanedioic acid,162.5 °C
44257533,440,"InChI=1S/C15H8O6/c16-6-1-2-8-10(4-6)21-15(19)13-12-9(18)3-7(17)5-11(12)20-14(8)13/h1-5,16-18H",C1=CC2=C(C=C1O)OC(=O)C3=C2OC4=CC(=CC(=C43)O)O,C1=CC2=C(C=C1O)OC(=O)C3=C2OC4=CC(=CC(=C43)O)O,CFUAZBGEKBTCSH-UHFFFAOYSA-N,"3,7,9-trihydroxy-[1]benzofuro[3,2-c]chromen-6-one",346 - 348 °C
71438923,440,"InChI=1S/C20H22O5/c1-24-20-10-13-4-2-3-5-15(21)12-17(23)14-7-8-16(22)19(11-14)25-18(20)9-6-13/h6-11,17,22-23H,2-5,12H2,1H3",COC1=C2C=CC(=C1)CCCCC(=O)CC(C3=CC(=C(C=C3)O)O2)O,COC1=C2C=CC(=C1)CCCCC(=O)CC(C3=CC(=C(C=C3)O)O2)O,LSAKHXDZRQBYTG-UHFFFAOYSA-N,"4,8-dihydroxy-17-methoxy-2-oxatricyclo[13.2.2.13,7]icosa-1(17),3,5,7(20),15,18-hexaen-10-one",183 - 184 °C
7142,439,"InChI=1S/C26H20N2/c1-3-7-21-17-25(11-9-19(21)5-1)27-23-13-15-24(16-14-23)28-26-12-10-20-6-2-4-8-22(20)18-26/h1-18,27-28H",C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)NC4=CC5=CC=CC=C5C=C4,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)NC4=CC5=CC=CC=C5C=C4,VETPHHXZEJAYOB-UHFFFAOYSA-N,"1-N,4-N-dinaphthalen-2-ylbenzene-1,4-diamine","437 to 444 °F (NTP, 1992)"
16078,439,"InChI=1S/C21H30O2/c1-5-6-7-8-15-12-18(22)20-16-11-14(2)9-10-17(16)21(3,4)23-19(20)13-15/h11-13,16-17,22H,5-10H2,1-4H3/t16-,17-/m1/s1",CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C)O,CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C)O,CYQFCXCEBYINGO-IAGOWNOFSA-N,"(6aR,10aR)-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo[c]chromen-1-ol",200°C at 2.00E-02 mm Hg
135554414,439,"InChI=1S/C15H8N2O3/c18-11-7-12-9(5-6-13(19)20-12)15-14(11)8-3-1-2-4-10(8)16-17-15/h1-7,18H",C1=CC=C2C(=C1)C3=C(C4=C(C=C3O)OC(=O)C=C4)N=N2,C1=CC=C2C(=C1)C3=C(C4=C(C=C3O)OC(=O)C=C4)N=N2,WNQBVKOXDIYRFH-UHFFFAOYSA-N,"11-hydroxychromeno[5,6-c]cinnolin-2-one",220 - 225 °C
4764,438,"InChI=1S/C20H14O4/c21-15-9-5-13(6-10-15)20(14-7-11-16(22)12-8-14)18-4-2-1-3-17(18)19(23)24-20/h1-12,21-22H",C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,KJFMBFZCATUALV-UHFFFAOYSA-N,"3,3-bis(4-hydroxyphenyl)-2-benzofuran-1-one","496 to 504 °F (NTP, 1992)"
5281946,438,"InChI=1S/C16H12O5/c1-20-16-14(19)13-11(18)7-10(17)8-12(13)21-15(16)9-5-3-2-4-6-9/h2-8,17-18H,1H3",COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,LYISDADPVOHJBJ-UHFFFAOYSA-N,"5,7-dihydroxy-3-methoxy-2-phenylchromen-4-one",299 °C
11818168,438,InChI=1S/C18H10O3/c19-17-14-8-4-7-12-9-10-13(11-5-2-1-3-6-11)16(15(12)14)18(20)21-17/h1-10H,C1=CC=C(C=C1)C2=C3C4=C(C=CC=C4C(=O)OC3=O)C=C2,C1=CC=C(C=C1)C2=C3C4=C(C=CC=C4C(=O)OC3=O)C=C2,ISOSGRNBACDIEA-UHFFFAOYSA-N,"6-phenyl-3-oxatricyclo[7.3.1.05,13]trideca-1(12),5,7,9(13),10-pentaene-2,4-dione",241 - 243 °C
12132870,438,"InChI=1S/C17H14O5/c1-20-11-5-3-10(4-6-11)13-9-22-15-8-16(21-2)14(18)7-12(15)17(13)19/h3-9,18H,1-2H3",COC1=CC=C(C=C1)C2=COC3=CC(=C(C=C3C2=O)O)OC,COC1=CC=C(C=C1)C2=COC3=CC(=C(C=C3C2=O)O)OC,CQULNEWSZBPFNL-UHFFFAOYSA-N,6-hydroxy-7-methoxy-3-(4-methoxyphenyl)chromen-4-one,246 - 247 °C
44257640,438,"InChI=1S/C18H16O4/c1-11-14(20-2)10-16-17(18(11)21-3)13(19)9-15(22-16)12-7-5-4-6-8-12/h4-10H,1-3H3",CC1=C(C=C2C(=C1OC)C(=O)C=C(O2)C3=CC=CC=C3)OC,CC1=C(C=C2C(=C1OC)C(=O)C=C(O2)C3=CC=CC=C3)OC,LDGCKWYSZUGWHS-UHFFFAOYSA-N,"5,7-dimethoxy-6-methyl-2-phenylchromen-4-one",170 - 171 °C
100927764,438,"InChI=1S/C20H18N4O2/c25-17-6-2-4-15(13-19-23-9-10-24-19)20(17)26-16-5-1-3-14(11-16)12-18-21-7-8-22-18/h1-11,25H,12-13H2,(H,21,22)(H,23,24)",C1=CC(=CC(=C1)OC2=C(C=CC=C2O)CC3=NC=CN3)CC4=NC=CN4,C1=CC(=CC(=C1)OC2=C(C=CC=C2O)CC3=NC=CN3)CC4=NC=CN4,RQNSAUQJLRAUMV-UHFFFAOYSA-N,3-(1H-imidazol-2-ylmethyl)-2-[3-(1H-imidazol-2-ylmethyl)phenoxy]phenol,212 - 214 °C
100927766,438,"InChI=1S/C20H18N4O2/c25-16-4-5-18(15(12-16)13-20-23-8-9-24-20)26-17-3-1-2-14(10-17)11-19-21-6-7-22-19/h1-10,12,25H,11,13H2,(H,21,22)(H,23,24)",C1=CC(=CC(=C1)OC2=C(C=C(C=C2)O)CC3=NC=CN3)CC4=NC=CN4,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)O)CC3=NC=CN3)CC4=NC=CN4,KDBJPLXCURQBOE-UHFFFAOYSA-N,3-(1H-imidazol-2-ylmethyl)-4-[3-(1H-imidazol-2-ylmethyl)phenoxy]phenol,202 - 204 °C
100927767,438,"InChI=1S/C20H18N4O2/c25-17-5-4-15(13-20-23-8-9-24-20)11-18(17)26-16-3-1-2-14(10-16)12-19-21-6-7-22-19/h1-11,25H,12-13H2,(H,21,22)(H,23,24)",C1=CC(=CC(=C1)OC2=C(C=CC(=C2)CC3=NC=CN3)O)CC4=NC=CN4,C1=CC(=CC(=C1)OC2=C(C=CC(=C2)CC3=NC=CN3)O)CC4=NC=CN4,TYCLBPSZSGTWCX-UHFFFAOYSA-N,4-(1H-imidazol-2-ylmethyl)-2-[3-(1H-imidazol-2-ylmethyl)phenoxy]phenol,196 - 198 °C
66548,437,"InChI=1S/C15H14O4/c1-15(2)7-6-10-12(19-15)8-11-9(14(10)17-3)4-5-13(16)18-11/h4-8H,1-3H3",CC1(C=CC2=C(O1)C=C3C(=C2OC)C=CC(=O)O3)C,CC1(C=CC2=C(O1)C=C3C(=C2OC)C=CC(=O)O3)C,JSJIIHRNDMLJGK-UHFFFAOYSA-N,"5-methoxy-2,2-dimethylpyrano[3,2-g]chromen-8-one",133 °C
124072,437,"InChI=1S/C21H24O6/c1-26-20-11-14(5-9-18(20)24)3-7-16(22)13-17(23)8-4-15-6-10-19(25)21(12-15)27-2/h5-6,9-12,24-25H,3-4,7-8,13H2,1-2H3",COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,LBTVHXHERHESKG-UHFFFAOYSA-N,"1,7-bis(4-hydroxy-3-methoxyphenyl)heptane-3,5-dione",95 - 97 °C
160263,437,"InChI=1S/C19H22N2O/c1-2-19-10-5-12-21-13-9-15(18(19)21)14-6-3-4-7-16(14)20-17(22)8-11-19/h3-4,6-7,9,13H,2,5,8,10-12H2,1H3,(H,20,22)",CCC12CCCN3C1=C(C=C3)C4=CC=CC=C4NC(=O)CC2,CCC12CCCN3C1=C(C=C3)C4=CC=CC=C4NC(=O)CC2,VLQAFTDOIRUYSZ-UHFFFAOYSA-N,"12-ethyl-8,16-diazatetracyclo[10.6.1.02,7.016,19]nonadeca-1(19),2,4,6,17-pentaen-9-one",214 - 216 °C
290897,437,"InChI=1S/C15H14O4/c1-15(2)7-6-10-12(19-15)8-11(17-3)9-4-5-13(16)18-14(9)10/h4-8H,1-3H3",CC1(C=CC2=C3C(=C(C=C2O1)OC)C=CC(=O)O3)C,CC1(C=CC2=C3C(=C(C=C2O1)OC)C=CC(=O)O3)C,ZNMRQYJUVCXNGK-UHFFFAOYSA-N,"5-methoxy-8,8-dimethylpyrano[2,3-f]chromen-2-one",162 - 164 °C
5315718,437,"InChI=1S/C15H20O3/c1-7-4-5-10-9(3)15(17)18-14(10)13-8(2)6-11(16)12(7)13/h6-7,9-10,12-14H,4-5H2,1-3H3",CC1CCC2C(C(=O)OC2C3C1C(=O)C=C3C)C,CC1CCC2C(C(=O)OC2C3C1C(=O)C=C3C)C,FJKWKEZAHVWIOR-UHFFFAOYSA-N,"3,6,9-trimethyl-3,3a,4,5,6,6a,9a,9b-octahydroazuleno[4,5-b]furan-2,7-dione",145 - 146 °C
13817976,437,"InChI=1S/C15H20O3/c1-9-5-4-6-15(3)13(18-15)8-11-10(2)14(16)17-12(11)7-9/h5,11-13H,2,4,6-8H2,1,3H3/b9-5-",C/C/1=C/CCC2(C(O2)CC3C(C1)OC(=O)C3=C)C,CC1=CCCC2(C(O2)CC3C(C1)OC(=O)C3=C)C,RYQABBMOWVCVPW-UITAMQMPSA-N,"(8Z)-5,9-dimethyl-14-methylidene-4,12-dioxatricyclo[9.3.0.03,5]tetradec-8-en-13-one",131 °C
131750978,437,"InChI=1S/C22H25NO2/c1-18(2)15-17-25-21-11-8-20(9-12-21)14-16-23-22(24)13-10-19-6-4-3-5-7-19/h3-13,15H,14,16-17H2,1-2H3,(H,23,24)/b13-10-",CC(=CCOC1=CC=C(C=C1)CCNC(=O)/C=C\C2=CC=CC=C2)C,CC(=CCOC1=CC=C(C=C1)CCNC(=O)C=CC2=CC=CC=C2)C,GDBYZGRXGDJMHH-RAXLEYEMSA-N,(Z)-N-[2-[4-(3-methylbut-2-enoxy)phenyl]ethyl]-3-phenylprop-2-enamide,125 - 126 °C
131751164,437,"InChI=1S/C15H20O3/c1-9-4-6-11-10(2)14(16)17-12(11)8-15(3)13(18-15)7-5-9/h4,11-13H,2,5-8H2,1,3H3/b9-4-",C/C/1=C/CC2C(CC3(C(O3)CC1)C)OC(=O)C2=C,CC1=CCC2C(CC3(C(O3)CC1)C)OC(=O)C2=C,ACDBVOJKXAGTJM-WTKPLQERSA-N,"(8Z)-3,8-dimethyl-12-methylidene-4,14-dioxatricyclo[9.3.0.03,5]tetradec-8-en-13-one",156 °C
6307,436,"InChI=1S/C10H12ClN3O3S/c1-2-9-13-7-4-6(11)8(18(12,16)17)3-5(7)10(15)14-9/h3-4,9,13H,2H2,1H3,(H,14,15)(H2,12,16,17)",CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,AGMMTXLNIQSRCG-UHFFFAOYSA-N,"7-chloro-2-ethyl-4-oxo-2,3-dihydro-1H-quinazoline-6-sulfonamide","482 to 486 °F (NTP, 1992)"
9106,436,InChI=1S/C24H14/c1-3-7-19-15(5-1)13-17-9-10-18-14-16-6-2-4-8-20(16)22-12-11-21(19)23(17)24(18)22/h1-14H,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",283.6 °C
9108,436,InChI=1S/C24H14/c1-3-7-19-15(5-1)13-17-9-12-22-20-8-4-2-6-16(20)14-18-10-11-21(19)23(17)24(18)22/h1-14H,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",318 °C
10212,436,"InChI=1S/C16H14O4/c1-10(2)5-7-19-16-14-12(6-8-18-14)9-11-3-4-13(17)20-15(11)16/h3-6,8-9H,7H2,1-2H3",CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,OLOOJGVNMBJLLR-UHFFFAOYSA-N,"9-(3-methylbut-2-enoxy)furo[3,2-g]chromen-7-one",102 °C
68081,436,"InChI=1S/C16H14O4/c1-10(2)5-7-19-16-11-3-4-15(17)20-14(11)9-13-12(16)6-8-18-13/h3-6,8-9H,7H2,1-2H3",CC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C,CC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C,IGWDEVSBEKYORK-UHFFFAOYSA-N,"4-(3-methylbut-2-enoxy)furo[3,2-g]chromen-7-one",98-100 °C
131750904,436,"InChI=1S/C14H14O8/c15-9-4-1-8(2-5-9)3-6-12(19)22-13(14(20)21)10(16)7-11(17)18/h1-6,10,13,15-16H,7H2,(H,17,18)(H,20,21)/b6-3+",C1=CC(=CC=C1/C=C/C(=O)OC(C(CC(=O)O)O)C(=O)O)O,C1=CC(=CC=C1C=CC(=O)OC(C(CC(=O)O)O)C(=O)O)O,WZHTXSWUIFRTCQ-ZZXKWVIFSA-N,3-hydroxy-2-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxypentanedioic acid,198 - 200 °C
131751488,436,"InChI=1S/C17H16O6/c1-9(5-10-3-4-12(19)15(6-10)23-2)17(22)16-13(20)7-11(18)8-14(16)21/h3-8,18-21H,1-2H3/b9-5+",C/C(=C\C1=CC(=C(C=C1)O)OC)/C(=O)C2=C(C=C(C=C2O)O)O,CC(=CC1=CC(=C(C=C1)O)OC)C(=O)C2=C(C=C(C=C2O)O)O,MBDHLQKZIVIDEY-WEVVVXLNSA-N,"(E)-3-(4-hydroxy-3-methoxyphenyl)-2-methyl-1-(2,4,6-trihydroxyphenyl)prop-2-en-1-one",300 °C
8380,435,"InChI=1S/C26H42O4/c1-3-5-7-9-11-12-14-18-22-30-26(28)24-20-16-15-19-23(24)25(27)29-21-17-13-10-8-6-4-2/h15-16,19-20H,3-14,17-18,21-22H2,1-2H3",CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,LVAGMBHLXLZJKZ-UHFFFAOYSA-N,"2-O-decyl 1-O-octyl benzene-1,2-dicarboxylate","-40 °F (USCG, 1999)"
9913,435,"InChI=1S/C13H21N5O4/c1-15(4-5-19)6-9(20)7-18-8-14-11-10(18)12(21)17(3)13(22)16(11)2/h8-9,19-20H,4-7H2,1-3H3",CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O,DSFGXPJYDCSWTA-UHFFFAOYSA-N,"7-[2-hydroxy-3-[2-hydroxyethyl(methyl)amino]propyl]-1,3-dimethylpurine-2,6-dione",179-180 ºC
580281,435,"InChI=1S/C19H26N2/c1-2-18-9-5-12-21-13-11-19(17(18)21)14-6-3-4-7-15(14)20-16(19)8-10-18/h3-4,6-7,16-17,20H,2,5,8-13H2,1H3",CCC12CCCN3C1C4(CC3)C(CC2)NC5=CC=CC=C45,CCC12CCCN3C1C4(CC3)C(CC2)NC5=CC=CC=C45,YAAIPCQYJYPITK-UHFFFAOYSA-N,"12-ethyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6-triene",119.5 - 121 °C
14605136,435,"InChI=1S/C14H17NO8/c16-5-8-9(17)10(18)11(19)13(22-8)23-14-12(20)15-6-3-1-2-4-7(6)21-14/h1-4,8-11,13-14,16-19H,5H2,(H,15,20)",C1=CC=C2C(=C1)NC(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O,C1=CC=C2C(=C1)NC(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O,PYQSUTLVBSTCSK-UHFFFAOYSA-N,"2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-1,4-benzoxazin-3-one",226 - 227 °C
18406287,435,"InChI=1S/C19H24O4/c1-13(2)16-7-3-15(4-8-16)12-23-19(22)10-6-14-5-9-17(20)18(21)11-14/h5-6,9-11,15-16,20-21H,1,3-4,7-8,12H2,2H3/b10-6+",CC(=C)C1CCC(CC1)COC(=O)/C=C/C2=CC(=C(C=C2)O)O,CC(=C)C1CCC(CC1)COC(=O)C=CC2=CC(=C(C=C2)O)O,SSVXLIRLGPMWSL-UXBLZVDNSA-N,"(4-prop-1-en-2-ylcyclohexyl)methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",155 - 156 °C
86187765,435,"InChI=1S/C23H40O3/c1-20(2)16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-21-22(24)18-19-26-23(21)25/h18-20,24H,3-17H2,1-2H3",CC(C)CCCCCCCCCCCCCCCC1=C(C=COC1=O)O,CC(C)CCCCCCCCCCCCCCCC1=C(C=COC1=O)O,XEKYYIHOWASTHE-UHFFFAOYSA-N,4-hydroxy-3-(16-methylheptadecyl)pyran-2-one,82 °C
2118,434,"InChI=1S/C17H13ClN4/c1-11-20-21-16-10-19-17(12-5-3-2-4-6-12)14-9-13(18)7-8-15(14)22(11)16/h2-9H,10H2,1H3",CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,VREFGVBLTWBCJP-UHFFFAOYSA-N,"8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",228-229.5 °C
3220,434,"InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3",CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,RHMXXJGYXNZAPX-UHFFFAOYSA-N,"1,3,8-trihydroxy-6-methylanthracene-9,10-dione","493 to 495 °F (NTP, 1992)"
5391,434,"InChI=1S/C16H13ClN2O2/c1-19-13-8-7-11(17)9-12(13)14(18-15(20)16(19)21)10-5-3-2-4-6-10/h2-9,15,20H,1H3",CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,SEQDDYPDSLOBDC-UHFFFAOYSA-N,"7-chloro-3-hydroxy-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",119-121 °C
15548,434,"InChI=1S/C21H27NO4/c1-22-9-8-15-12-20(25-4)21(26-5)13-16(15)17(22)10-14-6-7-18(23-2)19(11-14)24-3/h6-7,11-13,17H,8-10H2,1-5H3",CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC,KGPAYJZAMGEDIQ-UHFFFAOYSA-N,"1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinoline",89 °C
193527,434,"InChI=1S/C12H18O6/c1-7(13)9(3)6-12(15)11(5,16-9)17-10(4,18-12)8(2)14/h15H,6H2,1-5H3",CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C,CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C,TXTNKDRGVWKECN-UHFFFAOYSA-N,"1-(2-acetyl-6a-hydroxy-2,3a,5-trimethyl-6H-furo[2,3-d][1,3]dioxol-5-yl)ethanone",90.00 to 91.00 °C. @ 760.00 mm Hg
259218,434,"InChI=1S/C15H10N2O2/c1-19-13-8-11-14-10(6-7-16-11)9-4-2-3-5-12(9)17(14)15(13)18/h2-8H,1H3",COC1=CC2=NC=CC3=C2N(C1=O)C4=CC=CC=C34,COC1=CC2=NC=CC3=C2N(C1=O)C4=CC=CC=C34,TXEFUSAHPIYZHD-UHFFFAOYSA-N,"3-methoxy-1,6-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-3,5(16),6,8,10,12,14-heptaen-2-one",243 - 244 °C
442759,434,"InChI=1S/C15H10O5/c1-6-5-8-11(15(20)12(6)17)14(19)10-7(13(8)18)3-2-4-9(10)16/h2-5,16-17,20H,1H3",CC1=CC2=C(C(=C1O)O)C(=O)C3=C(C2=O)C=CC=C3O,CC1=CC2=C(C(=C1O)O)C(=O)C3=C(C2=O)C=CC=C3O,CQNVSNFEXPKHGW-UHFFFAOYSA-N,"1,2,8-trihydroxy-3-methylanthracene-9,10-dione",265 °C
3032792,434,"InChI=1S/C14H18N4O4S2/c1-3-21-13(19)17-11(23)15-9-7-5-6-8-10(9)16-12(24)18-14(20)22-4-2/h5-8H,3-4H2,1-2H3,(H2,15,17,19,23)(H2,16,18,20,24)",CCOC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OCC,CCOC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OCC,YFNCATAIYKQPOO-UHFFFAOYSA-N,ethyl N-[[2-(ethoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate,194 °C (decomposes)
