smiles,mpC
Oc1c(-c2ccccc2)cccc1-c1ccccc1,102.0
COC(=O)c1cc(Cl)ccc1Cl,39.0
CCCCc1ccc(N=Nc2ccc(OC(=O)CC)cc2)cc1,86.0
O=C1C(=O)c2ccccc2CCc2ccccc21,132.0
C=Cc1ccc(B(O)O)cc1,190.0
CCCC(=O)OCC,-93.0
COC(=O)c1ccc(C2(C)C=CC=CC=C2)cc1,61.0
Cc1cc(S(=O)(=O)Cl)c(C)cc1Cl,49.0
CCOC(=O)c1cc(C)nn1C(=O)OCC,81.0
O=Cc1ccc(OCc2ccccc2)cc1,72.0
O=C(NCc1ccccc1)OCCO,40.0
CC1(C)CC(=O)C(=NNc2ccccc2)C(=O)C1,148.0
Cc1ccc(C=O)c(C)c1,-9.0
CN1C(=C(O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,199.0
CCOC(=O)CC,-73.0
COC(=O)[C@@]12[C@H]3c4c(c(-c5ccccc5)c5ccccc5c4-c4ccccc4)[C@@H]1C=C[C@]32C(=O)OC,209.85
c1ccc(C2c3ccccc3-c3ccccc32)cc1,147.0
Cc1ccc2ocnc2c1,43.0
O=Nc1ccc(O)c(N=O)c1O,168.0
COc1ccc(N)c(C)c1,14.0
COc1ccc(C2(C#N)CCCCC2)cc1,43.0
COc1ccccc1NC(=O)c1cncc(Cl)n1,72.0
CN(C)c1ccc(/C=C2\SC(=S)NC2=O)cc1,278.0
CCCCCCOC(C)=O,-80.0
COc1ccc(OC)c([N+](=O)[O-])c1,71.0
CC(CC(N)=O)n1nnc2ccccc21,103.0
Cc1ccccc1-c1ccccc1P(C(C)(C)C)C(C)(C)C,92.0
O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,115.0
CCOC(=O)c1cc2ccccc2[nH]1,124.0
N#CC1(c2ccccc2)Cc2ccccc2C(=O)O1,141.0
CO[Si](C)(C)OC,-80.0
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,164.0
O=C1C(O)=C(O)C(=O)c2ccccc21,282.0
CCCCOCOCCCC,-58.1
CC(=O)OC(C(=O)O)c1ccccc1,97.0
COC(=O)C=Cc1ccc(C=CC(=O)OC)c([N+](=O)[O-])c1,166.0
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,226.0
Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,195.0
NC(=O)c1cccc2ccccc12,208.0
CC(O)C(=O)O,18.0
O=C(O)c1cc(Br)ccc1Cl,160.0
N#Cc1c(F)cc(Cl)cc1F,102.0
COc1ccc(-c2ccccc2)cc1NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,118.0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,151.0
COc1ccc(O)c([N+](=O)[O-])c1,79.0
CC(O)CC(C)(C)C,-60.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,272.0
Oc1ccccc1Br,5.0
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F,183.5
CC(C)(C)c1ccc(O)cc1,99.0
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)cc(NC(C)=O)c1CCNC(=O)c1ccccc1,268.0
CCOC(=O)c1c(SC)nn(C(N)=O)c1N,155.0
Oc1c(I)cc(I)c2cccnc12,210.0
CCc1cccc(CC)c1N(COC)C(=O)CCl,40.0
CC(=O)CC(=O)OC(C)(C)C,-38.0
CC(=O)OC[C@H](C)CCC1=C(C)[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)O1,105.0
O=C(O)CCC(F)(F)F,31.0
CSC(SC)=C(C#N)C(N)=O,102.0
CCCCCCCCCCCCCCCCC(=O)O,61.0
CN(C)c1c([N+](=O)[O-])cc(C(=O)O)cc1[N+](=O)[O-],249.0
S,-85.49
Cc1cc(C)c(C#N)c(O)n1,286.0
O=C(NCCCBr)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,195.0
COc1ccc(N=Nc2c(N)nn3c(C(F)(F)F)cc(C)nc23)cc1,159.0
CC(C)(C)OC(=O)N1CCC[C@@H]1CO,61.0
OCc1cc(C(F)(F)F)ccc1Br,72.0
CC(=O)OCC1OC(n2cnc3c(N)ncnc32)C(OC(C)=O)C1OC(C)=O,175.0
Cn1ccnc1,-6.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCC,62.0
Cc1ccc(N=C=O)cc1N=C=O,21.0
O=C1C=CC(=O)c2c1ccc(Cl)c2Cl,181.0
Cc1ccc(CC(=O)O)cc1F,106.0
CCc1ccccc1N,-47.0
Brc1ccc(-c2ccccc2)cc1,90.0
COc1ccc(C(=O)OC(=O)c2ccc(OC)cc2)cc1,97.0
COc1ccc(N=Nc2sc(CC#N)nc2C)cc1,159.0
CCOC(=O)c1nnsc1N,124.0
CCCCSCC,-95.0
O=C(c1cccc2ccccc12)C(Br)c1ccccc1,64.0
C1CCC2NC2C1,21.0
Ic1cc2ccccc2c2ccccc12,92.0
O=C(Cl)c1cc(I)ccc1F,29.0
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,56.0
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,235.0
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,326.8
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,157.0
O=C(O)c1cc(I)cc(I)c1I,221.0
N#Cc1ccc(Cl)c(OC(F)(F)F)c1,37.0
CCC(=O)C(C)(C)C,-45.0
COC(=O)c1nc(Cl)c(N)nc1N,212.5
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,187.5
COc1ccnc2ccccc12,41.0
Oc1cc(C(F)(F)F)nc(S)n1,251.0
CC1(C)CC(=O)CC(=O)C1,148.0
Cc1ccc(C)c2c1C(=O)OC2O,158.0
O=C(C1=NOC2C(=O)N(c3ccccc3[N+](=O)[O-])C(=O)C12)c1ccco1,209.0
N#Cc1ccc(C(Cl)C(Cl)c2ccc(C(Cl)C(Cl)c3ccc(C#N)cc3[N+](=O)[O-])cc2)c([N+](=O)[O-])c1,278.0
OCCNCCNCCO,97.5
O=C(Nc1nc(-c2ccc(Br)cc2)cs1)c1ccccc1,115.0
Cc1ccc(C)nc1,-16.0
CC1=NN(c2ccccc2)C(=O)C1,129.0
O=[PH](c1ccccc1)c1ccccc1,54.0
COc1ccc(C=C(C(N)=O)c2nc3ccccc3s2)cc1,169.0
COc1ccc(C(=O)O)cc1OC,181.0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,174.0
Cc1cc(O)cc(O)c1C,136.0
Cc1cccc2ccc3ccccc3c12,53.5
O=C(O)c1c(F)c(F)c(O)c(F)c1F,149.0
CC(=O)CC(c1ccco1)c1c(O)c2ccccc2oc1=O,124.0
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,206.0
O=Cc1ccc([N+](=O)[O-])s1,74.0
COc1ccccc1C,-34.1
O=Cc1cc(Cl)cc(Cl)c1O,96.0
CN1CC(=O)NC1=O,158.0
CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O,130.0
CC(C)=NN(c1ccccc1)P(=O)(N1CC1)N1CC1,120.5
O=C(O)[C@@H]1C[C@@H]2C[C@H]1[C@@H](O)C2,161.35
CCOC(=O)c1cn[nH]c1N,103.0
NC(=O)c1cc(Cl)ccc1O,225.0
Clc1ccc(SCSc2ccc(Cl)cc2)cc1,47.0
O=C1NCNC1(c1ccccc1)c1ccccc1,183.0
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,315.0
CC(=O)Oc1cccc(C(C)=O)c1,44.0
C=CCN(C)C,0.0
[2H]C(Cl)(Cl)Cl,-64.0
O=NCNCCCC(=O)c1cccnc1,64.0
COc1cc(C=O)ccc1OC1OC(CO)C(O)C(O)C1O,189.0
CCNC(C)=O,-32.0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,92.0
Cc1c(C)c2ccccc2c2ccccc12,144.0
OC[C@@H](O)C(O)[C@H](O)CO,102.0
CC1CCC(C(C)C)C(OC(=O)C2=CCC(C(=O)OC3CC(C)CCC3C(C)C)=CC2)C1,68.0
Cc1cc2ccccc2n1C,56.5
C[C@H]1CCC[C@H](C)C1,-90.0
O=Cc1ccccc1Cl,10.0
O=[N+]([O-])/C=C/c1ccccc1[N+](=O)[O-],106.0
Nc1ccc2ncsc2c1,88.0
CCOC(=O)CCC(C)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CC(O)C12C,161.0
CSc1ccccc1B(O)O,160.0
C1=CC2C(C1)[C@@H]1C=C[C@H]2C1,32.5
CCn1c2ccccc2c2ccccc21,69.0
OC1CN2CCC1CC2,221.0
O=C1CCCc2cc3c(c(CSc4ccccc4)c21)-c1ccccc1OC3,91.0
Nc1c(Cl)cccc1Cl,39.0
O=C1C=C(NCCNc2ccccc2)C(=O)c2ccccc21,141.0
CCCCCCCCCC(=O)OCC,-20.0
CCCCCCCCCCCCCCCCC=O,36.0
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,88.5
COC(=O)C1(S(=O)(=O)c2ccccc2)CC1,74.5
C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC,139.0
C#Cc1ccc(Br)cc1,66.0
COc1cc(Cl)ccc1N,51.0
CCC1=NCCO1,-62.0
CC(=O)Nc1ccc(N=Nc2ccc(N(Nc3ccc(NC(C)=O)cc3)C(C)=O)cc2)cc1,218.0
O=C(c1ccccc1)c1cccc(C(F)(F)F)c1,52.0
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,96.0
O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,241.5
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,153.0
O=S(=O)(O)c1ccc(Nc2ccccc2)cc1,206.0
CCOC(=O)c1c(SC)nn(C(=O)c2cccc([N+](=O)[O-])c2)c1N,153.0
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,153.0
CC(=O)NNC(N)=S,167.0
ClCOCCl,-41.5
Cc1ccccc1N1C(=O)c2cc([S+2](N)([O-])[O-])c(Cl)cc2NC1C,252.0
Cc1cccc(Cl)c1,-48.0
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,148.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,208.5
Cc1nc(-c2cccnc2)sc1C(=O)O,246.0
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,113.0
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,144.0
C[Si](C)(C)C#CC#C[Si](C)(C)C,112.0
Cc1ccc(NC(=O)NC(C)(C)c2ccccc2)cc1,203.0
NC(=O)c1ccccc1-c1ccccc1,177.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1,157.0
COc1ccc(C(=O)O)cc1Br,220.0
O=C(Oc1ccccc1)c1ccc(C(=O)Oc2ccccc2)cc1,197.0
C#CCN(C)[C@H](C)Cc1ccccc1,141.5
CCCCNC(=S)NCCCC,66.0
Cc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)O)cc1,86.0
CC(C)COC(=O)c1ccc(O)cc1,76.0
COC(=O)N(C)C(=O)CSP(C)(=S)OC,36.0
CC1(O)Cc2cccc(Cl)c21,94.0
CCOc1ccc(-c2nnc3n2NC(c2ccc(Cl)cc2)S3)cc1,109.0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,186.1
Cc1ccc(O)c(C(O)Cc2ccccc2)c1,83.0
CCOC(=O)C(=NNc1ccc([N+](=O)[O-])cc1)C(=O)C(F)(F)F,184.0
O=S(=O)(CCl)c1ccccc1,54.0
CNC(=O)ON=CC(C)(C)SC,99.0
NNc1cc(F)ccc1F,75.0
CCN(CC)Cc1c(N)c2ccccc2oc1=O,133.0
O=C(Nc1ccccc1)N(C(=O)C1Cc2ccccc21)c1ccccc1,158.0
OC1CCCCCCCCCCCCCC1,80.5
CCC1(O)CCC2(C)C(CCC3C2CCC2(C)C3CCC23OCCO3)C1,127.0
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC5(CCC4(C)C3CC(=O)C12C)OCCO5,222.0
Oc1ccc(Oc2ccccc2)cc1,84.0
CS(N)(=O)=O,90.0
CC(Cl)C(=O)O,-13.0
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,140.5
O=C(Nc1ccccc1)OCc1c([N+](=O)[O-])cccc1[N+](=O)[O-],138.0
CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,94.0
OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,183.0
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Cl)cc1Cl)C(=O)O,135.0
C[Si](Cl)(Cl)Cl,-78.0
NC(=S)c1ccccn1,123.0
O=C(O)C1(C(=O)O)CC1,132.0
CC(C)C1CC1,-113.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,105.0
c1ccc2[nH]nnc2c1,98.0
CCc1ccc(C(=O)CCC(=O)O)cc1,93.0
NNC(=O)CC(=O)NN,154.0
CC(CCC(=O)O)C(=O)O,76.0
C=Cc1ccc(C=C)cc1,31.0
Cc1nc2cc(O)ccc2s1,186.0
Cc1cc(C=Cc2ccccc2N)c(N)cc1N,151.0
Cc1ccc(O)nc1,185.0
N[C@@H](CO)COP(=O)(O)O,242.0
O=C(C=Cc1ccc(OCC2CO2)cc1)c1ccccc1,92.0
c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,242.0
CCCCC(=O)Cl,-110.0
O=[N+]([O-])c1cccc2ccccc12,57.0
N#CC12CC3CC(CC(C3)C1)C2,195.0
CCCCCCCCCCCCC(O)CCC,49.5
O=c1oc2cc(O)ccc2s1,160.0
O=C(OOC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl,106.0
C(=NNc1ccccc1)C(=NNc1ccccc1)c1cccc(C(C=NNc2ccccc2)=NNc2ccccc2)c1,165.0
c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,144.0
Fc1cc(F)c(Br)c(F)c1,4.0
OC1CCCCCCC1,15.0
CCOC(=O)C(C)n1nc2ccccc2n1,39.5
Clc1ccc(/C=N/c2ccccc2)cc1,63.05
O=C(O)C(O)c1c(F)cccc1F,144.0
Cc1ccc(C(c2ccc(C)o2)c2cc(Br)ccc2O)o1,97.0
OCCc1ccc(OCc2ccccc2)cc1,86.0
COC(=O)c1cc(C(=O)OC)cc(C(=O)OC)c1,146.0
COc1cccc(S(N)(=O)=O)c1,132.0
CNC(=O)OCc1cccc(COC(=O)NC)n1,136.5
CC(C(=O)Nc1ccc(F)c(F)c1F)(C(F)(F)F)C(F)(F)F,44.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,227.5
COC(=O)CC(C)=O,-80.0
C=C(C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(=C)C21)C(O)CO,143.0
CC(=O)c1c(O)ccc2ccccc12,65.0
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,235.0
CC(C)(C)C(O)C1CCCC1,49.0
O=C(O)c1ccc(F)cc1,185.0
O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2ncccn12,191.0
Cc1ccccc1NC(=S)C(=O)c1ccccc1,124.0
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,163.0
CCOC(=O)N1C(=O)c2ccccc2C1=O,81.0
CCN(CC)C(=O)CSc1ccc(Cl)nn1,97.0
O=C1Cc2cccc(Br)c21,82.0
COc1ccc(Cl)c(N)c1,27.0
CC(=O)N(Nc1ccccc1)c1ccc(N=Nc2ccccc2)cc1,186.0
ON=C(c1ccccc1)c1ccc(O)cc1,78.0
CCOC(=O)/C=C/c1ccc(O)c(OC)c1,57.0
COC(=O)c1c(OC)ccc(OC)c1C(=O)OC,101.0
CCc1ccccc1NC(=O)c1cccc2ccccc12,175.0
Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=O,155.5
COc1ccc(C(=O)C2CC2)cc1,42.0
C/C=C/C#N,-51.5
Brc1cncc(-c2ccc(Br)nc2)c1,203.0
CCCCCCCCCCCCOP(=O)(O)OCCCCCCCCCCCC,59.0
CC1(C)CCC(C)(C)C1,-88.4
Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,161.0
CC1(C)C(=O)NC(=O)N1CO,105.0
CC1CCC(C(C)C)C(OC(=O)CC#N)C1,84.0
O=C(c1ccc2c(c1O)CC=CC2)c1cccc2ccccc12,132.0
O=[N+]([O-])c1ccccc1C(Br)C(Br)c1ccccn1,182.0
Cc1cc(Cl)cc([N+](=O)[O-])c1N,122.0
CC1(O)CCCCC1,26.0
O=Cc1cccc(Br)n1,81.0
COc1cc(C)c(Cl)cc1S(N)(=O)=O,170.0
Oc1cc(F)c(F)c(F)c1,54.0
CC=CC1Nn2c(nnc2-c2ccc(OC)cc2)S1,81.0
C(C=Cc1ccccc1)=Cc1ccccc1,152.0
c1ccc(Cc2ccc3c4ccccc4c4ccccc4c3c2Cc2ccccc2)cc1,178.0
O=Cc1cc(Br)c(O)c(Br)c1,181.0
COc1c2ccccc2nc2occc12,133.5
O=C(O)c1c(F)ccc(Cl)c1Cl,135.0
CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(O)OC2=O,214.0
N#CCc1ccccc1C(F)(F)F,30.0
CCCCNCC(=O)Nc1c(C)cccc1Cl,45.5
COC(=O)c1ccc(O)cc1O,118.0
CCCCCCCCCCCCCCCCCCBr,28.0
Cc1c(Cl)cccc1C#N,22.0
O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1,121.5
Cc1ccc(C(=O)C2=NOC3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)C23)cc1,201.0
N#Cc1cc2ccccc2oc1=N,200.0
COc1cccc(C(CCC(=O)O)C(C)(C)C(=O)O)c1,137.0
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,187.0
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(I)c1,255.5
Cc1ccc(OCC(=O)O)c(C)c1,141.0
Nc1ccc(S(=O)(=O)c2ccc(NCCO)cc2)cc1,131.0
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)cc1O2,162.0
CC(C)c1cc(C(=O)O)n[nH]1,155.0
Cc1ccc(Br)cc1[N+](=O)[O-],47.0
CC1=C(C(=O)OC(C)C)C(c2ccco2)NC(=O)N1,205.0
C[C@H](C(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,252.85
COc1ccc(C#N)cc1OC,67.0
COc1ccc(CCl)c(C)c1CCl,97.0
COc1ccc(C(=O)c2ccccc2)cc1,62.0
Clc1ccc2noc(-c3ccccc3)c2c1,116.0
O=[N+]([O-])c1ccc(C(Br)C(Br)c2ccc(C(Br)C(Br)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)c([N+](=O)[O-])c1,265.0
N#Cc1cc(F)ccc1Cl,84.0
COc1ccc2cc([N+](=O)[O-])ccc2c1C=O,174.0
Brc1ccc(Br)c2ccccc12,81.0
Oc1ccc(Cl)c2c1CCC2,92.0
O=C(O)c1ccc(O)c(C(F)(F)F)c1,146.0
O=C(O)Cc1cncc(Br)c1,184.0
COc1ccc2c(c1)CC1(CCC(c3ccc(C(C)(C)C)cc3)CC1)C2=O,116.0
CC(C)NCC(O)COc1cccc2[nH]ccc12,170.0
CSC1CCCCC1,-80.0
c1ccc(Nc2ccccn2)nc1,90.5
COC(=O)c1ccc(I)cc1,115.0
COC(=O)C1(C(=O)OC)Cc2c(C)cccc2C(=O)O1,100.0
O=[N+]([O-])c1cccc([N+](=O)[O-])c1Cl,86.0
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,174.0
C[C@H](O)C(=O)O,53.0
OCc1ccccc1S,32.0
CCNc1nc2c(cc1C(=O)OCC)c(=O)oc1ccccc12,186.0
ClCC1CO1,-57.0
CC(C)c1ccc(B(O)O)cc1,143.0
CC(=O)SC1CC2=CC(=O)CC(SC(C)=O)C2(C)C2CCC3(C)C(CCC3(C)O)C12,205.5
CC(C)(C)S,1.0
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,182.0
OCc1ccncc1,54.0
C1CCC(NC2CCCCC2)CC1,-2.0
CNc1ccc(C(=O)OC)cc1,95.0
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,239.0
Cc1cnc(O)c(I)c1,192.0
OB(O)c1cc2ccccc2nc1Cl,146.0
Cc1ccc2c(c1)no[n+]2[O-],97.0
CCCCOC(=O)c1ccc([N+](=O)[O-])cc1,35.5
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]nc([N+](=O)[O-])c2c1,235.0
COc1ccccc1C=C(C#N)c1nc2ccccc2s1,159.0
CC(=O)C1CCC2(C)C3CCC4(C)C(O)CCC4C3CCC2(C)C1,152.0
COC(=O)/C=C/c1ccccc1,36.0
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,119.0
CSc1ccccc1C#N,36.0
Cc1n[nH]c(C)c1C(C)(C)C,104.0
Cc1cc(=O)oc2cc(N)ccc12,227.0
O=C(CCCCC(=O)c1ccccc1)c1ccccc1,107.0
CCCc1ccc(S(=O)(=O)Cl)cc1,21.0
CCCc1ccc(C#Cc2ccc(OC)cc2)cc1,61.0
O=S(=O)(c1ccccc1)c1ccsc1,116.0
CCCCCCC(C)=O,-16.0
O=Cc1cc(Br)cc(Br)c1,91.0
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,95.5
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,216.5
Clc1ncccc1-c1cccnc1Cl,119.0
NC(=O)c1cc(Br)cc(Br)c1,182.0
CC(C)(C)C(=O)C(C)(C)C,-25.2
O=C(O)CCSc1ccc2ccccc2c1,105.0
CC1CCCC(C)(C)C1,-65.7
CCOC(=O)c1cc2cc3cc(C(=O)OCC)c(C)nc3cc2nc1C,167.0
Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,149.0
CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,206.5
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,235.0
CC(=Nc1c(O)ccc2ccccc12)c1c(O)c2ccccc2n(-c2ccccc2)c1=O,219.0
Cn1cc(CCC(=O)O)c(=O)n(C)c1=O,225.0
C=CCC(C(=O)O)C(=O)O,104.0
COc1ccc2cc(C(=O)O)ccc2c1,193.0
OCc1ccc(Cl)nc1,48.0
N=C1NC(O)C2C3OC4(O)OC(C(O)C2(N1)[C@@H]4O)C3(O)CO,225.0
N#Cc1ccc(O)c(F)c1,134.0
Fc1ccc2cc[nH]c2c1,76.0
CP(C)(=O)Cl,68.0
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,158.0
c1ccc(C2CCNCC2)cc1,60.5
CCCOC(N)=O,60.0
O=C1OC(c2ccccc2)=NC1=Cc1ccc(Cl)cc1,193.0
COc1cc2c(cc1O)C(Cc1ccc(OC)c(OC)c1)N(C)CC2,127.0
CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,146.0
c1ccc(Oc2ccccc2)cc1,28.0
COc1cc(OC)nc(NC(=O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,161.9
O=C(/C=C/C=C/c1ccccc1)/C=C/C=C/c1ccccc1,142.0
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,170.5
O=[N+]([O-])c1cc(-c2ncco2)cc([N+](=O)[O-])c1,130.0
CC(CCc1oc2c(Br)cc(Br)cc2c1-c1ccc(C)o1)=NO,158.0
CC(C)CCCC(C)C1CCC2C3CCC4=CC(O)CCC4(C)C3CCC12C,132.0
O=C1c2ccccc2C(=O)c2c(O)cccc21,193.8
CC1CCC(C(C)C)C(OC(=O)OC2CC(C)CCC2C(C)C)C1,106.0
C=Cc1ccc(C(=O)O)cc1,142.0
Cc1cc(CC(=O)O)ccc1F,106.0
C#CC1(O)CCC2C3CCC4CC5(CCC4(C)C3CCC21C)OCCO5,198.0
COc1ccc(Br)cc1S(=O)(=O)Cl,114.0
O=C(O)CCSSCCC(=O)O,158.0
CC(=O)OCC(COC(C)=O)OC(C)=O,3.0
Cc1cnc(C)cn1,15.0
NC(=S)N1CCCCC1,128.0
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,134.5
CCCCCCCCCCOc1cc(N(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)cc(OCCCCCCCCCC)c1OCCCCCCCCCC,56.0
CC(=NNC(N)=O)C(=O)C(C)Cc1ccccc1,112.0
CCCCCCCCCCCCCCCCCCCCCCCCCCO,80.0
COC(=O)c1sc(Br)c(Br)c1O,127.0
CC(C)(C)c1cc(C=O)c(O)c(C(C)(C)C)c1,60.0
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,132.0
Cc1cccc(NC(=O)c2cncc(Cl)n2)c1,84.0
Brc1ccc(-c2nnc(-c3cccc4ccccc34)o2)cc1,148.0
CCSc1nnc(C(C)(C)C)c(=O)n1N,95.0
CCc1cccc(N)c1,-8.0
Oc1c(-c2ccc3ccccc3c2O)ccc2ccccc12,300.0
CCC(C)(C#N)/N=N/C(C)(C#N)CC,50.0
CC(=O)OC(OC(C)=O)c1ccc2c(c1)C(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C2=O,172.0
Cc1cc(Br)cc(C)c1N,50.0
O=C(CCl)c1ccc(Cl)cc1,101.0
Cn1c(=O)c(C2=NNC(=O)C2=CNc2nccs2)c(O)c2ccccc21,248.0
Fc1cncc(Cl)c1,26.0
OC(c1ccc(F)cc1)C(O)c1ccc(F)cc1,153.0
Cc1cc(C)n2nc(N)c(N=Nc3cccnc3)c2n1,246.0
Cc1ccc(C(F)(F)F)cc1N,38.0
COc1ccccc1F,-39.0
O=Cc1ccc(O)c(O)c1O,161.0
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,15.0
O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,320.0
CC(=O)C1CCc2ccccc2C1=O,56.0
CN(C)c1ccc(/N=N/c2ccccc2[N+](=O)[O-])cc1,164.0
N=C(N)c1ccc(Oc2ccc(C(=N)N)cc2)cc1,215.5
Cc1ccc(C(=O)O)cc1C,166.0
Cc1ccc(C(=O)O)cc1N,166.0
O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,56.0
CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,55.0
